,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
106519.0,17pOLaBouf2EleJjsHfJSg,Blue Swede;Björn Skifs,Hooked on a Feeling - Remixes,Hooked On A Feeling,62.0,172866.0,False,0.547,0.82,8.0,-6.728,1.0,0.0805,0.261,0.0,0.3,0.933,118.208,4.0,swedish
106550.0,0Ps4Eh6SQjeLnubbCsQTDD,Lykke Li,Youth Novels,Little Bit,65.0,273426.0,False,0.819,0.736,7.0,-6.504,1.0,0.0416,0.158,0.00161,0.109,0.701,120.318,4.0,swedish
106551.0,2M4MsNop9n0G9HLskcv0k8,Jubël,So Sick,So Sick,65.0,177634.0,False,0.575,0.75,3.0,-6.636,1.0,0.0589,0.294,0.0,0.138,0.298,99.86,4.0,swedish
106558.0,45EaIq9lKyoQxxTjFkiGbl,ABBA,ABBA Gold,Does Your Mother Know,60.0,193560.0,False,0.703,0.824,7.0,-5.17,1.0,0.0364,0.0504,9.19e-05,0.097,0.971,135.24,4.0,swedish
106629.0,7cUHFTxJhxtZ5tpY34SMRw,Sabaton,The War to End All Wars,Stormtroopers,66.0,236000.0,False,0.515,0.992,7.0,-6.32,1.0,0.08,0.0011,6.86e-06,0.382,0.112,122.017,4.0,swedish
106650.0,1bx7OUl2UmAnA5oZkm9If7,Caesars,Jerk It Out,Jerk It Out,63.0,195666.0,False,0.58,0.981,8.0,-2.603,0.0,0.06,0.0171,1.07e-05,0.386,0.861,134.007,4.0,swedish
106651.0,0KF938333oCvIXDxe72K44,Icona Pop;Ultra Naté,You're Free,You're Free,63.0,167298.0,False,0.639,0.878,3.0,-4.041,1.0,0.091,0.00937,7.31e-06,0.115,0.842,124.994,4.0,swedish
106654.0,3VZQshi4COChhXaz7cLP02,Icona Pop;Charli XCX,I Love It (feat. Charli XCX),I Love It (feat. Charli XCX),63.0,155337.0,True,0.714,0.905,8.0,-2.663,1.0,0.0289,0.00855,2.55e-05,0.146,0.838,125.927,4.0,swedish
106705.0,5c0lWlmIyCq7hzBhpZasYL,Jubël,Weekend Vibe,Weekend Vibe,65.0,166909.0,False,0.688,0.742,5.0,-6.363,1.0,0.0496,0.00912,1.37e-06,0.186,0.74,110.026,4.0,swedish
106714.0,2HPB3px8MJZRMfu1L65Z41,ABBA,Voulez-Vous,Does Your Mother Know,66.0,193440.0,False,0.728,0.865,7.0,-5.68,1.0,0.0364,0.151,2.43e-05,0.0906,0.975,135.571,4.0,swedish
106752.0,49DiBZ3GwhSChqKE6XOkzx,Tove Lo;Jax Jones,2 Die 4 (Jax Jones Midnight Snacks Remix),2 Die 4 (Jax Jones Midnight Snacks Remix),62.0,155989.0,False,0.702,0.658,10.0,-7.299,0.0,0.0655,0.00463,0.0842,0.0611,0.502,125.014,4.0,swedish
106753.0,2X97u85uhrMdjPLFZ8Upn8,Benjamin Ingrosso,Smile,Smile,64.0,192920.0,False,0.592,0.749,6.0,-6.179,0.0,0.0294,0.000646,0.00114,0.166,0.819,127.033,4.0,swedish
106759.0,7axPmEf1nwosqBDVoMugvD,LOVA,Grown-ish,Black Converse,60.0,186732.0,True,0.775,0.41,3.0,-7.481,1.0,0.0464,0.724,2.62e-05,0.114,0.298,117.165,4.0,swedish
106763.0,3u9MwKqInpTUNiGjQcoxXh,Victor Crone,"Yes, I Will Wait","Yes, I Will Wait",59.0,191600.0,False,0.584,0.61,5.0,-6.438,1.0,0.0303,0.268,0.0,0.0714,0.362,112.093,4.0,swedish
106805.0,4iEJ3AXbzJYSK59SkH3DMu,Jubël,Dumb,Dumb,66.0,192847.0,False,0.728,0.636,5.0,-5.824,1.0,0.0366,0.194,2.57e-05,0.515,0.433,124.023,4.0,swedish
106806.0,5XMjXjwCkJVmk0AHm7z8IV,Caesars,Love For The Streets,Jerk It Out,66.0,195666.0,False,0.58,0.981,8.0,-2.603,0.0,0.06,0.0171,1.07e-05,0.386,0.861,134.007,4.0,swedish
106807.0,4VR8erwUal5AIAhX4aBkhv,ABBA,ABBA Gold,"Knowing Me, Knowing You",59.0,241813.0,False,0.511,0.821,2.0,-5.098,1.0,0.0339,0.019,5.82e-06,0.218,0.85,107.107,4.0,swedish
106859.0,4ZlQzskKkK4jsbcqO96luB,Tikkle Me,Tikkle Me,Blow My Brains Out,69.0,222403.0,False,0.55,0.884,9.0,-5.508,1.0,0.0363,0.0867,1.55e-05,0.68,0.549,145.029,4.0,swedish
106863.0,798cuJeotvXP8UVa8GJPnD,ABBA,Arrival,"Knowing Me, Knowing You",64.0,241920.0,False,0.546,0.733,2.0,-7.073,1.0,0.0299,0.0399,1.11e-06,0.235,0.91,107.285,4.0,swedish
106871.0,6pPCkAzVYapjObH73BWu9t,Sabaton,Weapons Of The Modern Age,Father,67.0,278093.0,False,0.47,0.904,0.0,-7.018,0.0,0.0535,0.0528,0.00151,0.226,0.373,77.021,4.0,swedish
106901.0,1mvZErZBp7WZT3HfGBykao,September,Dancing Shoes,Cry for You,66.0,209800.0,False,0.767,0.881,9.0,-3.988,1.0,0.0301,0.00133,0.000139,0.0551,0.961,130.018,4.0,swedish
106903.0,2knr7ikPt4l7bk92qS4ZXW,Loreen,Heal,Euphoria,63.0,214133.0,False,0.518,0.679,11.0,-5.406,0.0,0.0355,0.079,4.85e-05,0.0588,0.106,132.146,4.0,swedish
106913.0,0cgFnx6yIVv3RrqXlZTiGZ,Smith & Thell,I Wanna Dance With Somebody (Who Loves Me),I Wanna Dance With Somebody - Who Loves Me,60.0,203538.0,False,0.593,0.787,2.0,-6.429,1.0,0.0327,0.038,0.0,0.194,0.507,125.957,4.0,swedish
106915.0,2OHym1q6nzgtT75UCNjjro,Roxette,Joyride (Extended Version),Spending My Time,67.0,275666.0,False,0.42,0.574,4.0,-5.149,1.0,0.0292,0.238,0.000115,0.127,0.218,170.549,4.0,swedish
106965.0,6zk4lFEYIWs1UZZ03NVetT,ABBA,Arrival,When I Kissed The Teacher,61.0,181133.0,False,0.527,0.939,3.0,-5.795,1.0,0.0442,0.519,6.13e-05,0.06,0.714,153.755,4.0,swedish
107001.0,4RvWPyQ5RL0ao9LPZeSouE,Tears For Fears,Songs From The Big Chair (Super Deluxe Edition),Everybody Wants To Rule The World,87.0,251488.0,False,0.645,0.795,7.0,-12.095,1.0,0.0527,0.347,0.00389,0.104,0.535,112.067,4.0,synth-pop
107004.0,4ByEFOBuLXpCqvO1kw8Wdm,Cutting Crew,Broadcast,(I Just) Died In Your Arms,77.0,280400.0,False,0.625,0.726,11.0,-11.402,0.0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,4.0,synth-pop
107013.0,15MJ5NThPjj6xhPcts8MiY,Berlin,Top Gun - Motion Picture Soundtrack (Special Expanded Edition),"Take My Breath Away - Love Theme from ""Top Gun""",76.0,255733.0,False,0.497,0.719,6.0,-9.397,1.0,0.0266,0.0613,0.0,0.411,0.547,95.769,4.0,synth-pop
107057.0,6MRD4fDXBbqa0xodmaFk8Q,Tears For Fears;Speed Radio;Steven Wilson,Everybody Wants To Rule The World (Sped Up Version),Everybody Wants To Rule The World - Sped Up Version,61.0,183634.0,False,0.36,0.887,1.0,-7.109,1.0,0.045,0.188,0.00982,0.0809,0.58,129.646,1.0,synth-pop
107065.0,1ChulFMnwxoD74Me8eX2TU,Dead Or Alive,Evolution: The Hits,You Spin Me Round (Like a Record),76.0,195146.0,False,0.554,0.963,6.0,-3.762,0.0,0.035,0.000244,0.0702,0.431,0.918,128.175,4.0,synth-pop
107072.0,7o7E1nrHWncYY7PY94gCiX,The Buggles,The Age Of Plastic,Video Killed The Radio Star,72.0,252773.0,False,0.68,0.678,1.0,-11.548,1.0,0.0754,0.103,0.00828,0.204,0.251,131.165,4.0,synth-pop
107074.0,0cGG2EouYCEEC3xfa0tDFV,Soft Cell,Non-Stop Erotic Cabaret,Tainted Love,79.0,153800.0,False,0.5,0.501,0.0,-8.284,0.0,0.0376,0.462,0.0,0.26,0.623,144.438,4.0,synth-pop
107100.0,5vmRQ3zELMLUQPo2FLQ76x,Bronski Beat,The Age of Consent,Smalltown Boy,73.0,302413.0,False,0.685,0.584,5.0,-10.616,0.0,0.0276,0.288,0.00918,0.124,0.939,134.546,4.0,synth-pop
107102.0,748yv6bb3l3CcKS45a6SZ8,Tears For Fears,Rule The World: The Greatest Hits,Head Over Heels,69.0,256146.0,False,0.602,0.839,4.0,-4.251,0.0,0.0255,0.502,0.00128,0.095,0.653,95.159,4.0,synth-pop
107105.0,0SyxZC4wlqAwf20cHE6Xon,La Roux;GAMPER & DADONI,Bulletproof,Bulletproof,70.0,162213.0,False,0.752,0.771,6.0,-5.95,1.0,0.0311,0.00341,1.73e-05,0.0905,0.527,126.02,4.0,synth-pop
107106.0,1F43XlPBiwAUUIhrUGzylO,Limahl,Don't Suppose,Never Ending Story,66.0,212173.0,False,0.599,0.622,0.0,-13.971,1.0,0.0296,0.359,0.00235,0.114,0.851,122.312,4.0,synth-pop
107108.0,1hZJcuz9iMoz6tLkFlIaUy,Berlin,Take My Breath Away,Take My Breath Away,65.0,264213.0,False,0.578,0.477,1.0,-8.119,1.0,0.0228,0.448,0.00031,0.124,0.511,95.892,4.0,synth-pop
107110.0,4S1VYqwfkLit9mKVY3MXoo,Alphaville,Forever Young,Forever Young,72.0,226706.0,False,0.489,0.483,9.0,-9.466,0.0,0.0275,0.42,0.0028,0.236,0.333,136.822,4.0,synth-pop
107112.0,78FHUZRbFDCG6VkRAQdFLm,Mr. Mister,Welcome To The Real World,Broken Wings,71.0,343933.0,False,0.286,0.5,1.0,-14.281,0.0,0.0357,0.134,4.57e-05,0.108,0.443,99.162,4.0,synth-pop
107116.0,77Oww6V7jooOd7aNEMnFJ3,Berlin,TOP GUN/SOUNDTRACK,"Take My Breath Away - Love Theme from ""Top Gun""",67.0,251733.0,False,0.482,0.742,6.0,-8.108,1.0,0.0269,0.0514,0.0,0.898,0.561,96.133,4.0,synth-pop
107117.0,0yfNXxlyXdmP0ue1iJijx1,Duran Duran,Duran Duran,Come Undone,69.0,256519.0,False,0.542,0.793,8.0,-8.203,1.0,0.053,0.0423,3.95e-06,0.0814,0.708,173.931,4.0,synth-pop
107118.0,6ei4QrpcciclGH593uHKo8,Electric Youth;College,Innerworld (Deluxe Edition),A Real Hero,59.0,267693.0,False,0.705,0.443,10.0,-8.422,1.0,0.0349,0.744,0.556,0.163,0.376,112.001,4.0,synth-pop
107119.0,2u96akbqgCRtkjfLMYrgZo,Simple Minds,Celebrate (Greatest Hits / Expanded Edition),Don't You (Forget About Me) - Remastered 2001,74.0,260773.0,False,0.666,0.788,2.0,-7.02,1.0,0.0276,0.0884,0.0628,0.298,0.675,111.257,4.0,synth-pop
107120.0,6XHNIbru8xGohLzHNgxQvF,Alphaville,Forever Young (Super Deluxe Edition; 2019 Remaster),Forever Young - 2019 Remaster,68.0,226000.0,False,0.483,0.471,9.0,-9.711,0.0,0.0284,0.397,0.000336,0.331,0.291,137.012,4.0,synth-pop
107121.0,3L7RtEcu1Hw3OXrpnthngx,The Human League,Dare!,Don't You Want Me,76.0,236920.0,False,0.731,0.738,9.0,-8.125,0.0,0.0377,0.184,0.0,0.214,0.958,117.656,4.0,synth-pop
107123.0,0wokCRaKD0zPNhMRXAgVsr,Duran Duran,Duran Duran,Ordinary World,73.0,340200.0,False,0.472,0.652,1.0,-10.171,0.0,0.0305,0.0131,1.12e-05,0.14,0.401,140.124,4.0,synth-pop
107128.0,4d6eqRtpDX7tydHJGDZUBQ,Fine Young Cannibals,The Raw & The Cooked,She Drives Me Crazy,74.0,215773.0,False,0.799,0.687,2.0,-5.682,1.0,0.0431,0.193,0.000188,0.0307,0.965,108.804,4.0,synth-pop
107151.0,48p5E25cFPanxuwCTmTpuL,When In Rome,When In Rome,The Promise,71.0,220960.0,False,0.629,0.876,0.0,-10.141,1.0,0.0444,0.0864,7.72e-05,0.0431,0.358,118.01,4.0,synth-pop
107152.0,6LiCDjlGCBx8DK4VhOijvp,Tears For Fears;Lil Baby,The World Is Yours To Take (Budweiser Anthem Of The FIFA World Cup 2022),The World Is Yours To Take - Budweiser Anthem Of The FIFA World Cup 2022,62.0,167029.0,False,0.744,0.68,8.0,-6.866,1.0,0.232,0.238,0.0,0.107,0.507,112.873,4.0,synth-pop
107157.0,6zIfdCmmhPCX0cMquBsC37,Eurythmics;Annie Lennox;Dave Stewart,Greatest Hits,Sweet Dreams (Are Made of This),60.0,292560.0,False,0.713,0.584,8.0,-11.811,1.0,0.0434,0.3,0.00028,0.122,0.857,125.989,4.0,synth-pop
107164.0,2gQaQUhDCNGfBVXTvxAmXQ,Tears For Fears,Songs From The Big Chair,Shout,72.0,393666.0,False,0.511,0.942,0.0,-10.407,1.0,0.0429,0.174,1.87e-05,0.139,0.498,97.909,4.0,synth-pop
107169.0,37Q5anxoGWYdRsyeXkkNoI,Belinda Carlisle,Greatest Vol.1 - Belinda Carlisle,Heaven Is a Place On Earth,69.0,246520.0,False,0.64,0.852,1.0,-8.119,0.0,0.0345,0.0243,1.82e-06,0.0497,0.793,122.902,4.0,synth-pop
107171.0,1bNYIF1HZlWJe8ZKmTIFfT,Modern Talking,Back For Good,"You're My Heart, You're My Soul '98",60.0,230266.0,False,0.752,0.938,1.0,-4.08,0.0,0.0381,0.00455,0.00472,0.0855,0.967,119.322,4.0,synth-pop
107172.0,5burXYqqO8z0GEnltThZKw,Modern Talking,In The Middle Of Nowhere,Geronimo's Cadillac,59.0,198493.0,False,0.691,0.785,5.0,-10.144,0.0,0.0521,0.428,0.0,0.473,0.722,110.376,4.0,synth-pop
107173.0,1y748kOQshZECWk5MddfOv,Climie Fisher,Everything,Love Changes (Everything),66.0,268186.0,False,0.624,0.868,5.0,-5.867,1.0,0.0269,0.305,1.38e-05,0.186,0.806,111.143,4.0,synth-pop
107175.0,07ABETRdek3ACMpRPvQuaT,Pet Shop Boys,Discography - Complete Singles Collection,Always on My Mind,71.0,234906.0,False,0.533,0.783,7.0,-10.61,1.0,0.0366,0.0116,0.0565,0.186,0.726,124.874,4.0,synth-pop
107202.0,4OdhffpvG3HxDJMxYOKh97,A Flock Of Seagulls,A Flock Of Seagulls,I Ran (So Far Away),63.0,308933.0,False,0.507,0.642,2.0,-12.923,1.0,0.0323,0.00299,0.606,0.141,0.631,146.154,4.0,synth-pop
107214.0,0IWtEFQBwRHaMXZQtGEVcM,Black,Wonderful Life,Wonderful Life,69.0,287933.0,False,0.72,0.521,7.0,-12.468,1.0,0.0302,0.705,0.36,0.214,0.823,106.055,4.0,synth-pop
107215.0,7qHMaeWBGykUXtoMQLkIC4,Ladytron,Light & Magic,Seventeen,63.0,277866.0,False,0.64,0.793,8.0,-7.911,1.0,0.0309,6.96e-05,0.275,0.136,0.809,119.513,4.0,synth-pop
107217.0,0YPXkQthLWrhNGoKTbwCJ8,Cutting Crew,The Best Of Cutting Crew,(I Just) Died In Your Arms,64.0,278626.0,False,0.632,0.727,11.0,-11.209,0.0,0.0438,0.0119,7.64e-05,0.0678,0.499,124.919,4.0,synth-pop
107218.0,3BZGi1yUqQyCNC868AqUGG,Alphaville,Forever Young,Big in Japan,65.0,286160.0,False,0.748,0.414,2.0,-15.15,0.0,0.0405,0.069,0.0671,0.336,0.239,97.646,4.0,synth-pop
107222.0,2K22nUTdyr48JDwI5t906t,Frankie Goes To Hollywood,Welcome To The Pleasuredome,Relax,72.0,236800.0,False,0.676,0.695,11.0,-13.395,0.0,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,4.0,synth-pop
107223.0,3kMrazSvILsgcwtidZd1Qd,La Roux,La Roux,Bulletproof,71.0,205733.0,False,0.674,0.882,3.0,-2.771,0.0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,4.0,synth-pop
107224.0,5KXKhCfPNS4342ly8tTf6w,Johnny Hates Jazz,Turn Back The Clock,Shattered Dreams - Remastered,65.0,207346.0,False,0.655,0.72,10.0,-9.423,1.0,0.0312,0.0318,4.71e-05,0.25,0.745,121.311,4.0,synth-pop
107227.0,5jmwL2MniQj9ldptIm1h1B,Tears For Fears;Oleta Adams,The Seeds Of Love,Woman In Chains,67.0,391000.0,False,0.434,0.609,5.0,-8.295,1.0,0.0306,0.0232,0.00108,0.0557,0.372,159.994,4.0,synth-pop
107229.0,5lwQGZYF4BXOzFtXc5zk8q,Tears For Fears;Dave Bascombe,Songs From The Big Chair (Deluxe),"Head Over Heels - Dave Bascombe 7"" N.Mix",68.0,257315.0,False,0.623,0.739,7.0,-8.116,1.0,0.0244,0.338,1.88e-05,0.109,0.642,95.007,4.0,synth-pop
107231.0,7wnagOAqma4Sg6JOGjWr5R,Alphaville,Forever Young (Super Deluxe Edition; 2019 Remaster),Big in Japan - 2019 Remaster,65.0,284625.0,False,0.757,0.596,7.0,-8.039,1.0,0.0339,0.0409,0.0447,0.171,0.195,97.769,4.0,synth-pop
107233.0,53PlbcGzLTx65vjaS6tG0N,Modern Talking,Ready For Romance,Atlantis Is Calling (S.O.S. for Love),59.0,230000.0,False,0.707,0.64,3.0,-11.674,0.0,0.0371,0.214,0.000247,0.0624,0.731,113.448,4.0,synth-pop
107234.0,6c9nkeetGbsoXa7d5E1wHa,a-ha,"East of the Sun, West of the Moon",Crying in the Rain,63.0,260226.0,False,0.394,0.547,2.0,-9.276,1.0,0.0383,0.436,0.000111,0.344,0.151,181.74,4.0,synth-pop
107235.0,28ZCSdsVrt0BCaBhRI0HXq,Berlin,Take My Breath Away (as heard in Top Gun) (Re-Recorded / Remastered),Take My Breath Away (as heard in Top Gun) (Re-Recorded / Remastered),60.0,249249.0,False,0.518,0.642,10.0,-6.009,0.0,0.025,0.172,4.04e-06,0.431,0.597,96.225,4.0,synth-pop
107237.0,39lSeqnyjZJejRuaREfyLL,Duran Duran,Rio (Collector's Edition),Hungry Like the Wolf - 2009 Remaster,73.0,220626.0,False,0.691,0.812,0.0,-7.772,1.0,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,4.0,synth-pop
107238.0,2Di0qFNb7ATroCGB3q0Ka7,Pet Shop Boys,Please: Further Listening 1984 - 1986 (2018 Remaster),West End Girls - 2018 Remaster,69.0,285906.0,False,0.656,0.914,4.0,-7.471,0.0,0.0394,0.000943,0.0628,0.159,0.576,113.259,4.0,synth-pop
107244.0,5Klo65Y9uouLjNVDV3pqh7,Pet Shop Boys,PopArt: The Hits,Go West - 2003 Remaster,64.0,304080.0,False,0.535,0.951,7.0,-5.859,1.0,0.0373,0.0174,9.61e-06,0.345,0.444,120.72,4.0,synth-pop
107252.0,0aF9m87P8Tja3NUMv4DfHt,Tears For Fears,Songs From The Big Chair,Head Over Heels / Broken,64.0,302120.0,False,0.298,0.704,7.0,-9.905,1.0,0.0366,0.188,0.000488,0.777,0.655,95.023,4.0,synth-pop
107256.0,4V0x90QcMh4ZxwHzEWOdtK,Washed Out,Life of Leisure,Feel It All Around,63.0,192080.0,False,0.34,0.737,8.0,-4.681,1.0,0.0582,0.000105,0.762,0.0699,0.499,172.022,4.0,synth-pop
107264.0,6sn3FHCq2csvNkq2h9Au8V,Nik Kershaw,The Riddle (Expanded Edition),The Riddle,64.0,234840.0,False,0.578,0.655,9.0,-7.935,1.0,0.0277,0.121,6.91e-06,0.137,0.898,101.889,4.0,synth-pop
107273.0,0gXTCSzaCOzNoRb9FeE62N,Go West,Indian Summer,The King of Wishful Thinking,64.0,241760.0,False,0.669,0.869,0.0,-7.378,1.0,0.0525,0.0331,0.0,0.0991,0.919,107.887,4.0,synth-pop
107276.0,7nm8w9dMwTjlWDosdnxBSn,The Buggles,Video Killed The Radio Star / Kid Dynamo,Video Killed The Radio Star - Single Version,62.0,197906.0,False,0.742,0.788,1.0,-10.803,1.0,0.0669,0.0862,0.00768,0.292,0.514,130.849,4.0,synth-pop
107283.0,2JvPJ8ydPuN2NhpH4oti6I,Wang Chung,Points On The Curve,Dance Hall Days,68.0,240800.0,False,0.664,0.589,0.0,-14.415,1.0,0.0406,0.259,0.00587,0.221,0.54,102.74,4.0,synth-pop
107311.0,709ffFK4o4MtG1NKoLvOma,Peter Schilling,The Different Story (World Of Lust And Crime),Major Tom - Coming Home,65.0,301373.0,False,0.787,0.42,4.0,-14.32,0.0,0.0645,0.153,0.164,0.169,0.838,161.247,4.0,synth-pop
107320.0,31MOjWj3CT3dCQsMV2b8Wu,New Order,The Best of New Order,Blue Monday '88,66.0,244720.0,False,0.681,0.893,7.0,-8.485,1.0,0.0378,6.47e-05,0.383,0.0626,0.951,130.475,4.0,synth-pop
107321.0,4jhsuQCUCJKA5f0bXb6XdJ,Talk Talk,It's My Life,It's My Life - 1997 Remaster,70.0,232400.0,False,0.627,0.802,0.0,-8.432,1.0,0.0348,0.197,0.784,0.404,0.867,126.283,4.0,synth-pop
107327.0,5O4NFbDqJ8SOfbjnIhdPDt,Men Without Hats,Greatest,The Safety Dance,63.0,164866.0,False,0.525,0.882,5.0,-4.479,1.0,0.0467,0.0252,0.0,0.101,0.623,101.674,4.0,synth-pop
107329.0,0HoaLXRp7jJtdQFunUyUGc,a-ha,Hunting High and Low,The Sun Always Shines on T.V.,64.0,302400.0,False,0.494,0.839,9.0,-8.79,0.0,0.0647,0.0534,0.0706,0.253,0.219,126.329,4.0,synth-pop
107331.0,1ZgEpCLk5sQcwMSpIpGfiQ,Boy George,Sold,Everything I Own,59.0,233426.0,False,0.781,0.441,6.0,-12.46,1.0,0.0341,0.256,1.74e-05,0.0767,0.789,87.185,4.0,synth-pop
107332.0,0Qv7xi6uPSqH2k82tOkGSt,Tears For Fears,The Hurting,Mad World,66.0,215400.0,False,0.647,0.896,4.0,-5.949,1.0,0.0509,0.0709,0.0505,0.0614,0.953,118.729,4.0,synth-pop
107333.0,3TieIQTlipul7oxGldyX09,Alphaville,Forever Young (Super Deluxe Edition; 2019 Remaster),Big in Japan - Single Version; 2019 Remaster,63.0,234693.0,False,0.773,0.608,7.0,-8.606,1.0,0.049,0.146,0.00307,0.13,0.334,97.82,4.0,synth-pop
107334.0,0ire4j2mcGovF5JA1D2cTp,The Communards;Sarah Jane Morris,Communards,Don't Leave Me This Way (with Sarah Jane Morris),68.0,271066.0,False,0.64,0.926,3.0,-5.597,1.0,0.0322,0.135,2.04e-06,0.134,0.901,131.997,4.0,synth-pop
107336.0,3NYCaxkggl0Hh8vQptSUvV,Orchestral Manoeuvres In The Dark,Organisation,Enola Gay - Remastered 2003,69.0,213693.0,False,0.559,0.764,2.0,-7.058,0.0,0.0348,0.00441,0.0299,0.0807,0.932,143.319,4.0,synth-pop
107340.0,2x5IXUFOcvvBUtEpnCBNlp,Simple Minds,Once Upon A Time (Super Deluxe),Alive And Kicking,66.0,289453.0,False,0.572,0.913,0.0,-4.26,1.0,0.0362,0.0753,1.5e-05,0.128,0.561,103.265,4.0,synth-pop
107345.0,5fy4vfEtv6lzqLx2Mt7stF,Pet Shop Boys,Actually: Further Listening 1987 - 1988 (2018 Remaster),It's a Sin - 2018 Remaster,64.0,299253.0,False,0.544,0.86,0.0,-6.151,0.0,0.0489,0.206,0.00108,0.213,0.284,127.129,4.0,synth-pop
107360.0,2Rwux3fRY1xxl167muIo93,A Flock Of Seagulls,Grand Theft Auto Vice City OST (Greatest Hits),I Ran (So Far Away),60.0,219906.0,False,0.537,0.815,2.0,-6.208,1.0,0.0348,0.000418,0.807,0.194,0.691,145.424,4.0,synth-pop
107363.0,10I09MLZCY4pK37XxAfkw0,Spandau Ballet,True (Special Edition),True - 2003 Remaster,64.0,393386.0,False,0.777,0.521,0.0,-8.443,1.0,0.0277,0.359,0.11,0.0594,0.335,97.623,4.0,synth-pop
107367.0,0PhU6i6Kei6x0CH3jocvA3,Wham!,Make It Big,Freedom,60.0,302200.0,False,0.591,0.651,0.0,-12.882,1.0,0.0424,0.42,1.94e-06,0.129,0.824,132.538,4.0,synth-pop
107369.0,5lSOVaPDk7x9Ey6c9DqGZx,The Beloved,Conscience,Sweet Harmony,64.0,301466.0,False,0.573,0.837,10.0,-8.352,0.0,0.0337,0.0144,0.0889,0.0544,0.796,101.59,4.0,synth-pop
107378.0,2EEinN4Zk8MUv4OQuLsTBj,New Order,Power Corruption and Lies,Age of Consent - 2015 Remaster,66.0,315333.0,False,0.372,0.91,2.0,-5.559,1.0,0.0392,0.00101,0.0944,0.13,0.756,161.964,4.0,synth-pop
107379.0,78RIER8V6EhrqVPOBi2GYa,Eurythmics;Annie Lennox;Dave Stewart,Touch (Reissue - Deluxe Edition),Here Comes the Rain Again - Remastered Version,64.0,294586.0,False,0.648,0.755,0.0,-7.901,1.0,0.03,0.0139,0.000253,0.225,0.607,126.341,4.0,synth-pop
107380.0,1I6q6nwNjNgik1Qe8Oi0Y7,Culture Club,Kissing To Be Clever,Do You Really Want To Hurt Me,66.0,262173.0,False,0.744,0.376,4.0,-14.996,0.0,0.0366,0.0815,0.0,0.108,0.42,100.78,4.0,synth-pop
107381.0,7yQNqjXp9BAGAppPGkTbYf,Cutting Crew,Broadcast,I've Been In Love Before,59.0,308133.0,False,0.489,0.568,2.0,-13.329,1.0,0.0281,0.0562,0.0107,0.21,0.86,146.009,4.0,synth-pop
107382.0,4sscDOZCkbLSlDqcCgUJnX,DEVO,Freedom of Choice,Whip It,65.0,161133.0,False,0.78,0.869,9.0,-7.255,1.0,0.0517,0.0744,0.004,0.0621,0.957,157.902,4.0,synth-pop
107384.0,4EFkvOhgAmlHEfDfvfSoh5,Duran Duran,Duran Duran (Deluxe Edition),Girls on Film - 2010 Remaster,64.0,212853.0,False,0.725,0.859,7.0,-6.208,1.0,0.0636,0.0173,0.0137,0.048,0.53,131.697,4.0,synth-pop
107386.0,6I4snLrVOrJsLdd43isc27,Duran Duran,Decade,A View to a Kill,61.0,217693.0,False,0.706,0.814,1.0,-5.405,1.0,0.0569,0.0159,0.0,0.262,0.778,125.472,4.0,synth-pop
107389.0,00FDHurakzVEiPutdUxXXq,Nik Kershaw,Human Racing,Wouldn't It Be Good,65.0,277053.0,False,0.655,0.705,2.0,-8.529,0.0,0.0285,0.169,0.0139,0.0698,0.749,97.007,4.0,synth-pop
107392.0,4mVLzFbc3gaCoWCEENLouc,Pet Shop Boys,Discography - Complete Singles Collection,Domino Dancing,62.0,258333.0,False,0.645,0.923,9.0,-9.781,0.0,0.0441,0.0876,0.00359,0.0303,0.81,109.988,4.0,synth-pop
107408.0,6wn2nmFn3wDuiMldRiuRuL,Wham!,Twenty Five,Last Christmas - Remastered,59.0,267160.0,False,0.757,0.618,11.0,-7.964,0.0,0.0282,0.262,0.0,0.221,0.861,106.856,4.0,synth-pop
107424.0,5tewIdMVsaJWN19ZnmnPNN,a-ha,Hunting High and Low,Hunting High and Low,63.0,228693.0,False,0.513,0.676,9.0,-6.148,0.0,0.0309,0.301,0.0,0.0864,0.311,116.592,4.0,synth-pop
107432.0,3BGbqEDio3ocx1v4egIYr6,The Bangles,Different Light,Walk Like an Egyptian,62.0,204560.0,False,0.711,0.788,11.0,-14.705,1.0,0.0825,0.0117,2.05e-06,0.311,0.757,103.172,4.0,synth-pop
107434.0,6lRkdG1HurVS72F9GoBeWJ,Fine Young Cannibals,The Raw & The Cooked,Good Thing,65.0,201866.0,False,0.747,0.586,9.0,-10.119,0.0,0.0299,0.0708,8e-05,0.0427,0.893,164.718,4.0,synth-pop
107465.0,0Z9UkcT1pnrmLciUJPcMMS,Spandau Ballet,True (Special Edition),Gold - 2003 Remaster,63.0,290720.0,False,0.724,0.802,10.0,-6.117,0.0,0.0337,0.25,0.0016,0.342,0.729,143.116,4.0,synth-pop
